title,artist,album,total_base_score,total_bonus_score,chart_in_weeks,top1_count,top10_count,max_likes,like_score,raw_music_score,normalized_music_score,total_score
어김없이 이 거리에,정승환,어김없이 이 거리에,53,0,2,0,0,24543,21.94139996031658,53,0.9264114665268309,7.230908014663755
우리의 이야기,멜로망스,유미의 세포들 OST Part 8,4,0,1,0,0,28842,23.78554991509355,4,0.06991784653032686,7.184607467099293
너에게,유연석,슬기로운 의사생활 시즌2 OST Part 7,57,0,4,0,0,23764,21.590379804146323,57,0.9963293130571578,7.174544460383908
너의 밤은 어때 (취향저격 그녀 X 정은지),정은지,너의 밤은 어때 (취향저격 그녀 X 정은지),21,0,2,0,0,27044,23.032229217888496,21,0.36706869428421607,7.1666168513655
서로를 위한 것,나얼,서로를 위한 것,68,0,3,0,0,21762,20.660932238819502,68,1.188603391015557,7.03030204535674
You can't sit with us,선미,6분의1,47,0,3,0,0,23335,21.394611911633024,47,0.8215346967313406,6.993457861201846
My Love (Duet Ver.),이승철,이승철 35주년 기념 앨범 Special 'My Love',14,0,1,0,0,26288,22.708020803575803,14,0.24471246285614404,6.983704965072041
왜 사랑은 언제나 쉽지 않을까? (바른연애 길잡이 X 조이 (JOY)),조이 (JOY),왜 사랑은 언제나 쉽지 않을까? (바른연애 길잡이 X 조이 (JOY)),13,0,2,0,0,25722,22.462230386636108,13,0.2272330012235623,6.897732216847325
옜다 (Take It) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),굴젓 (G+Jus),15,0,1,0,0,25320,22.28601205244916,15,0.26219192448872575,6.869337962876855
D-D-DANCE,IZ*ONE (아이즈원),D-D-DANCE,8,0,1,0,0,25792,22.4927740423674,8,0.13983569306065372,6.845717197852678
담아 갈게,이무진,담아 갈게,50,0,3,0,0,21721,20.641460278862667,50,0.8739730816290859,6.80421924079916
Day By Day,조이 (JOY),안녕 (Hello) - Special Album,1,0,1,0,0,25737,22.468778951069755,1,0.017479461632581714,6.752869308463733
가까이 있어서 몰랐어,2am,Ballad 21 F/W,92,0,3,0,0,17891,18.73345227383845,92,1.6081104701975177,6.745713011289796
너 하나야 (낮에 뜨는 달 X 길구봉구),길구봉구,너 하나야 (낮에 뜨는 달 X 길구봉구),102,0,4,0,0,17054,18.289997230015846,102,1.782905086523335,6.7350327295710875
니 이름 불렀나 봐,V.O.S,니 이름 불렀나 봐,72,0,4,0,0,19292,19.453114229956327,72,1.2585212375458836,6.716899135269016
해운대,순순희,해운대,23,0,4,0,0,22910,21.198886761040416,23,0.40202761754937943,6.641085360596691
맞짱 (with 잔나비 최정훈),AKMU (악뮤),NEXT EPISODE,27,0,2,0,0,22409,20.965814969680395,27,0.47194546407970633,6.620106315759912
너무 보고싶어,전상근,너무 보고싶어 (너에게 하고 싶은 말 X 전상근),3,0,1,0,0,24106,21.745183981489596,3,0.05243838489774515,6.5602620638753
내 얘기 같아 (Feat. 헤이즈),에픽하이 (EPIK HIGH),Epik High Is Here 上,74,0,3,0,0,17339,18.4421917693805,74,1.293480160811047,6.438093643381882
사진을 보다가,다비치,사진을 보다가 (REVIBE Vol.2),117,0,4,0,0,14080,16.618883285411872,117,2.0450970110120608,6.417232893332004
벌써일년,반하나,벌써일년,45,0,4,0,0,19156,19.384425067107287,45,0.7865757734661771,6.3659305615585104
언젠가는,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 12,6,0,1,0,0,22089,20.81558103125917,6,0.1048767697954903,6.318088048234594
안아줘 (Prod. VAN.C),오반(OVAN),안아줘,26,0,2,0,0,20270,19.94010242193512,26,0.4544660024471246,6.300156928293522
감기 (Feat. 창모),헤이즈 (Heize),HAPPEN,36,0,3,0,0,18872,19.240195221765806,36,0.6292606187729418,6.212540999670801
EVEREST (with Sam Kim),AKMU (악뮤),NEXT EPISODE,17,0,2,0,0,19727,19.671208095221704,17,0.2971508477538892,6.109368021994233
제자리 걸음,V.O.S,제자리 걸음,78,0,4,0,0,14815,17.047132560353482,78,1.3633980073413738,6.068518373245006
"세상에 나쁜 개는 없다 (Feat. YDG, Zion.T) (Prod. Slom)",원슈타인,쇼미더머니 9 Semi Final,10,0,1,0,0,19848,19.731444761528007,10,0.17479461632581716,6.041789659886474
SUMMERIDE,박재범,SUMMERIDE,3,0,1,0,0,20067,19.84000310179149,3,0.05243838489774515,5.9887077999658676
"친구, 그 오랜시간",정승환,다섯 마디,4,0,1,0,0,19834,19.724484640707228,4,0.06991784653032686,5.966287884783397
Where Are We Now,마마무 (Mamamoo),WAW,5,0,1,0,0,19086,19.348975295958677,5,0.08739730816290858,5.8658707045016385
너의 흔적,엠씨더맥스 (M.C the MAX),CEREMONIA (Complete Edition),3,0,1,0,0,19194,19.403642106408267,3,0.05243838489774515,5.857799501350901
너의 하루 (바른연애 길잡이 X 로꼬),로꼬,너의 하루 (바른연애 길잡이 X 로꼬),13,0,1,0,0,18372,18.98360674848436,13,0.2272330012235623,5.854145125401801
모를까봐서(2021) (Feat.아샤트리),경서예지,모를까봐서(2021),10,0,1,0,0,18459,19.028501783310688,10,0.17479461632581716,5.830906766421278
바래,HYNN (박혜원),바래,27,0,2,0,0,17129,18.330170940898807,27,0.47194546407970633,5.829413107125436
붙잡고 싶어도,#안녕,붙잡고 싶어도,1,0,1,0,0,19036,19.32361421433794,1,0.017479461632581714,5.809319887444189
마지막 날에 (Moving On),규현 (KYUHYUN),마지막 날에 (Moving On),26,0,2,0,0,16778,18.141391905121242,26,0.4544660024471246,5.76054377324936
Upgrade 2020 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Episode 2,5,0,1,0,0,18339,18.966549797992354,5,0.08739730816290858,5.751143055111742
고백,어반자카파,네 번째 '고백',54,0,2,0,0,14677,16.967550775550066,54,0.9438909281594127,5.750988882376608
겨울이 지나고 봄이 오듯이,김나영,겨울이 지나고 봄이 오듯이,6,0,1,0,0,18129,18.85764409208343,6,0.1048767697954903,5.730706966481871
사랑했던 우리가 어떻게 친구가 되니,송하예,사랑했던 우리가 어떻게 친구가 되니,1,0,1,0,0,18267,18.929281283585055,1,0.017479461632581714,5.691020008218324
여자이니까,벤,여자이니까,5,0,1,0,0,17469,18.51119828309748,5,0.08739730816290858,5.61453760064328
너로 물든다 (바른연애 길잡이 X 신용재 (2F)),신용재 (2F),너로 물든다 (바른연애 길잡이 X 신용재 (2F)),11,0,1,0,0,16976,18.248122750120352,11,0.19227407795839888,5.609028679606984
밤새 니가 내려,케이시 (Kassy),밤새 니가 내려,41,0,2,0,0,14533,16.884108998332977,41,0.7166579269358504,5.5668932483549876
니가 없다면,김나영,니가 없다면,6,0,1,0,0,16807,18.15706341622045,6,0.1048767697954903,5.5205327637229775
신촌을 못가,허각,신촌을 못가,48,0,2,0,0,13675,16.378124867999674,48,0.8390141583639223,5.500747371254648
고백,신용재 (2F),마지막 '고백',40,0,2,0,0,14196,16.687201330239645,40,0.6991784653032687,5.495585324784181
술버릇 (운전만해 그후),브레이브걸스,After ‘We Ride’,17,0,1,0,0,15517,17.446342352052156,17,0.2971508477538892,5.4419082990433685
오늘도 그대만,노을,오늘도 그대만 (re;code Episode Ⅵ),5,0,1,0,0,16242,17.849261962370303,5,0.08739730816290858,5.415956704425127
아파,양다일,our joys and sadnesses,2,0,1,0,0,16361,17.914530580092585,2,0.03495892326516343,5.39883042031339
마음이 다쳐서(2021),송하예,마음이 다쳐서(2021),28,0,2,0,0,14337,16.76986834078579,28,0.4894249257122881,5.373557950234338
사랑한단 거짓말은 안 할래,먼데이 키즈,사랑한단 거짓말은 안 할래,42,0,2,0,0,13377,16.198689241584212,42,0.7341373885684321,5.373502944473167
들려줄게,닐로(Nilo),들려줄게,5,0,1,0,0,15596,17.490697293404775,5,0.08739730816290858,5.308387303735468
퇴근버스,전상근,"이별 후, 첫 번째",9,0,1,0,0,14923,17.109155751241047,9,0.15731515469323545,5.242867333657579
I Don't Love You (Feat. 쿠기),GRAY (그레이),I Don't Love You,5,0,1,0,0,14462,16.842815409394277,5,0.08739730816290858,5.114022738532318
산책,오반(OVAN),산책,3,0,1,0,0,14595,16.920085763802085,3,0.05243838489774515,5.112732598569047
"끌림 (바니와 오빠들 X 에릭남 (Eric Nam), 이나은 (에이프릴))",에릭남 (Eric Nam),"끌림 (바니와 오빠들 X 에릭남 (Eric Nam), 이나은 (에이프릴))",6,0,1,0,0,13397,16.210794077559513,6,0.1048767697954903,4.936651962124697
하늘을 달리다,HYNN (박혜원),슬기로운 의사생활 시즌2 OST Part 11,4,0,1,0,0,13313,16.15989283413181,4,0.06991784653032686,4.896910342810771
오늘은 가지마 (2021),환희,오늘은 가지마 (2021),47,0,3,0,0,10580,14.405997803700684,47,0.8215346967313406,4.896873628822144
이 노래가 뭐라고,임한별,이 노래가 뭐라고,1,0,1,0,0,13369,16.193844773665308,1,0.017479461632581714,4.870389055242399
겨울잠,장덕철,겨울잠,13,0,2,0,0,12141,15.432196334441647,13,0.2272330012235623,4.7887220011889875
보고 싶단 말이야,펀치 (Punch),보고 싶단 말이야,7,0,1,0,0,12363,15.57264721004629,7,0.12235623142807202,4.757443525013538
흑백사진 (2021) (바른연애 길잡이 X KCM),KCM,흑백사진 (2021) (바른연애 길잡이 X KCM),23,0,2,0,0,11074,14.738482495389452,23,0.40202761754937943,4.702964080901401
손을 잡아줘요,이하이,"지금, 헤어지는 중입니다 OST Part.2",11,0,1,0,0,11310,14.894701800521053,11,0.19227407795839888,4.603002394727195
"정당방위 (Feat. 우원재, 넉살, 창모)",에픽하이 (EPIK HIGH),Epik High Is Here 上,9,0,1,0,0,11416,14.964337358147326,9,0.15731515469323545,4.599421815729462
헤어지는거죠,펀치 (Punch),헤어지는거죠,7,0,1,0,0,11350,14.921017548602036,7,0.12235623142807202,4.5619546265802615
둘 중에 골라 (Summer or Summer),효린,둘 중에 골라 (Summer or Summer),8,0,1,0,0,11278,14.873615678746354,8,0.13983569306065372,4.559969688766364
My Love,다비치,스타트업 OST Part.7,10,0,1,0,0,11140,14.782337235689594,10,0.17479461632581716,4.557057402134951
그렇게 말해줘서 고마워,한동근,그렇게 말해줘서 고마워,6,0,1,0,0,11300,14.888115595555874,6,0.1048767697954903,4.539848417523605
별이 빛나는 밤에,규현 (KYUHYUN),별이 빛나는 밤에 (REVIBE Vol.3),5,0,1,0,0,11255,14.85844154538031,5,0.08739730816290858,4.518710579328129
끝이라고 말할 것 같았어 (Too Late),황치열,끝이라고 말할 것 같았어,12,0,1,0,0,10770,14.534776633187088,12,0.2097535395909806,4.507260467669813
그댈 새겨두어요 (바른연애 길잡이 X 린),린,그댈 새겨두어요 (바른연애 길잡이 X 린),13,0,2,0,0,10665,14.463751121635909,13,0.2272330012235623,4.498188437347266
내 방,전상근,내 방,5,0,1,0,0,10950,14.655733864028871,5,0.08739730816290858,4.457898274922697
"범(feat.Chillin Homie, Kid Milli)",라비 (RAVI),"범(feat.Chillin Homie, Kid Milli)",3,0,1,0,0,11069,14.735154848083399,3,0.05243838489774515,4.457253323853441
까만안경 (2021),이루,까만안경 (2021),10,0,1,0,0,10286,14.204428674528948,10,0.17479461632581716,4.383684833786757
그래도 사랑이었잖아,거미 (GUMMY),그래도 사랑이었잖아 (감정공유 : 거미),19,0,2,0,0,9454,13.617842575734604,19,0.3321097710190526,4.3178296124337185
지금 말해볼게요 (낮에 뜨는 달 X 거미),거미 (GUMMY),지금 말해볼게요 (낮에 뜨는 달 X 거미),6,0,1,0,0,9500,13.650932305913082,6,0.1048767697954903,4.168693430630768
눈이 멀었다,MC몽,FLOWER 9,36,0,2,0,0,7813,12.3796801054985,36,0.6292606187729418,4.154386464790608
발라드가 싫어졌어,진민호,Color Of Love,6,0,1,0,0,9289,13.498483867109135,6,0.1048767697954903,4.122958898989583
물망초 (Feat. 신용재),MC몽,FLOWER 9,8,0,2,0,0,9010,13.294221360044883,8,0.13983569306065372,4.086151393155922
All of My Love,다비치,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.5,8,0,1,0,0,8427,12.856921946518995,8,0.13983569306065372,3.9549615690981557
네 노래,피아노맨,네 노래,1,0,1,0,0,8196,12.679481233443408,1,0.017479461632581714,3.8160799931758294
SOON (Feat. BewhY),다이나믹 듀오,SOON,4,0,1,0,0,7495,12.125127916375966,4,0.06991784653032686,3.686480867484019
알았다면,길구봉구,알았다면,9,0,1,0,0,6708,11.470887945810468,9,0.15731515469323545,3.5513869920284047
