year,week,rank,title,artist,album,like_cnt
2021,10.11~10.17,25,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),95493
2021,10.11~10.17,26,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170938
2021,10.11~10.17,27,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185504
2021,10.11~10.17,28,ASAP,STAYC(스테이씨),STAYDOM,158508
2021,10.11~10.17,29,색안경 (STEREOTYPE),STAYC(스테이씨),STEREOTYPE,85818
2021,10.11~10.17,30,LOCO,ITZY (있지),CRAZY IN LOVE,56900
2021,10.11~10.17,31,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,10.11~10.17,32,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,10.11~10.17,33,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),Red Moon : Beyond The Light,118970
2021,10.11~10.17,34,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,10.11~10.17,35,하루만 더,빅마마,하루만 더,63602
2021,10.11~10.17,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495132
2021,10.11~10.17,37,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,67762
2021,10.11~10.17,38,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,10.11~10.17,39,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,10.11~10.17,40,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,10.11~10.17,41,멜로디,ASH ISLAND,멜로디,160414
2021,10.11~10.17,42,사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),이해리 (다비치),사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),20617
2021,10.11~10.17,43,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,10.11~10.17,44,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,10.11~10.17,45,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,10.11~10.17,46,Blueming,아이유,Love poem,369739
2021,10.11~10.17,47,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,10.11~10.17,48,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,10.11~10.17,49,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,145772
2021,10.11~10.17,50,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,10.11~10.17,51,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,10.11~10.17,52,Timeless,SG 워너비,Sg Wanna Be+,137346
2021,10.11~10.17,53,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,96820
2021,10.11~10.17,54,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,10.11~10.17,55,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,10.11~10.17,56,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,10.11~10.17,57,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,10.11~10.17,58,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,10.11~10.17,59,Alcohol-Free,TWICE (트와이스),Taste of Love,98003
2021,10.11~10.17,60,METEOR,창모 (CHANGMO),Boyhood,312716
2021,10.11~10.17,61,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,10.11~10.17,62,Life Goes On,방탄소년단,BE,245671
2021,10.11~10.17,63,상상더하기,라붐 (LABOUM),Fresh Adventure,138006
2021,10.11~10.17,64,그대라는 사치,임영웅,사랑의 콜센타 PART62,45504
2021,10.11~10.17,65,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,10.11~10.17,66,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,132054
2021,10.11~10.17,67,신촌을 못가,허각,신촌을 못가,13674
2021,10.11~10.17,68,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,10.11~10.17,69,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,10.11~10.17,70,고백,10CM,두 번째 '고백',70331
2021,10.11~10.17,71,빨간 립스틱 (Feat. 윤미래),이하이,4 ONLY,32815
2021,10.11~10.17,72,밤새 니가 내려,케이시 (Kassy),밤새 니가 내려,14532
2021,10.11~10.17,73,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,70621
2021,10.11~10.17,74,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,10.11~10.17,75,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,54152
2021,10.11~10.17,76,찬란한 계절,폴킴,찬란한 계절,30873
2021,10.11~10.17,77,전화 한 번 못하니,신예영,전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영),30584
2021,10.11~10.17,78,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82394
2021,10.11~10.17,79,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special,42384
2021,10.11~10.17,80,산책,백예린 (Yerin Baek),선물,129785
2021,10.11~10.17,81,너의 모습,정동하,너의 모습,24197
2021,10.11~10.17,82,HERO,임영웅,HERO,78184
2021,10.11~10.17,83,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8,77162
2021,10.11~10.17,84,내 기억 속에 남아 있는 그대 모습은,산들,갯마을 차차차 OST Part 6,32205
2021,10.11~10.17,85,잊었니,임영웅,사랑의 콜센타 PART60,44708
2021,10.11~10.17,86,Cold Blooded,제시 (Jessi),Cold Blooded,29661
2021,10.11~10.17,87,끝사랑,임영웅,사랑의 콜센타 PART61,41542
2021,10.11~10.17,88,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,10.11~10.17,89,너 하나야 (낮에 뜨는 달 X 길구봉구),길구봉구,너 하나야 (낮에 뜨는 달 X 길구봉구),17051
2021,10.11~10.17,90,Sticker,NCT 127,Sticker - The 3rd Album,91003
2021,10.11~10.17,91,Bk Love,임영웅,뽕숭아학당 PART23,38800
2021,10.11~10.17,92,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222708
2021,10.11~10.17,93,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,10.11~10.17,94,해운대,순순희,해운대,22911
2021,10.11~10.17,95,바래,HYNN (박혜원),바래,17126
2021,10.11~10.17,96,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,10.11~10.17,97,서툰 이별을 하려해 (Feat.전상근),윤토벤,서툰 이별을 하려해,103235
2021,10.11~10.17,98,바람,최유리,갯마을 차차차 OST Part 4,62717
2021,10.11~10.17,99,라라라,SG 워너비,My Friend,100962
2021,10.11~10.17,100,가까운 듯 먼 그대여,카더가든,가까운 듯 먼 그대여,148267
2021,10.18~10.24,1,strawberry moon,아이유,strawberry moon,238507
2021,10.18~10.24,2,Savage,aespa,Savage - The 1st Mini Album,168714
2021,10.18~10.24,3,신호등,이무진,신호등,318964
2021,10.18~10.24,4,Next Level,aespa,Next Level,274217
2021,10.18~10.24,5,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,199794
2021,10.18~10.24,6,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,244759
2021,10.18~10.24,7,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222895
2021,10.18~10.24,8,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,193849
2021,10.18~10.24,9,Permission to Dance,방탄소년단,Butter / Permission to Dance,232521
2021,10.18~10.24,10,Weekend,태연 (TAEYEON),Weekend,207677
2021,10.18~10.24,11,Butter,방탄소년단,Butter,301102
2021,10.18~10.24,12,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,237221
2021,10.18~10.24,13,헤픈 우연,헤이즈 (Heize),HAPPEN,212372
2021,10.18~10.24,14,너를 생각해,주시크 (Joosiq),너를 생각해,171891
2021,10.18~10.24,15,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,99218
2021,10.18~10.24,16,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,시간을 거슬러 (낮에 뜨는 달 X 케이윌),79614
2021,10.18~10.24,17,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,10.18~10.24,18,고백,멜로망스,세 번째 '고백',126147
2021,10.18~10.24,19,나의 첫사랑,다비치,나의 첫사랑,34696
2021,10.18~10.24,20,라일락,아이유,IU 5th Album 'LILAC',267731
2021,10.18~10.24,21,DUMB DUMB,전소미,DUMB DUMB,106214
2021,10.18~10.24,22,Queendom,Red Velvet (레드벨벳),Queendom - The 6th Mini Album,125277
2021,10.18~10.24,23,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,10.18~10.24,24,가을 타나 봐,이무진,가을 타나 봐 (REVIBE Vol.4),63430
2021,10.18~10.24,25,롤린 (Rollin'),브레이브걸스,Rollin',301513
2021,10.18~10.24,26,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,135653
2021,10.18~10.24,27,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185504
2021,10.18~10.24,28,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170938
2021,10.18~10.24,29,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),95493
2021,10.18~10.24,30,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),Red Moon : Beyond The Light,118970
2021,10.18~10.24,31,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,10.18~10.24,32,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,10.18~10.24,33,ASAP,STAYC(스테이씨),STAYDOM,158508
2021,10.18~10.24,34,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,10.18~10.24,35,색안경 (STEREOTYPE),STAYC(스테이씨),STEREOTYPE,85818
2021,10.18~10.24,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495132
2021,10.18~10.24,37,Cold Blooded,제시 (Jessi),Cold Blooded,29661
2021,10.18~10.24,38,하루만 더,빅마마,하루만 더,63602
2021,10.18~10.24,39,LOCO,ITZY (있지),CRAZY IN LOVE,56900
2021,10.18~10.24,40,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,10.18~10.24,41,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,10.18~10.24,42,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,67762
2021,10.18~10.24,43,Blueming,아이유,Love poem,369739
2021,10.18~10.24,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,10.18~10.24,45,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,10.18~10.24,46,멜로디,ASH ISLAND,멜로디,160414
2021,10.18~10.24,47,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,10.18~10.24,48,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,10.18~10.24,49,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,10.18~10.24,50,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,10.18~10.24,51,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,10.18~10.24,52,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,10.18~10.24,53,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,10.18~10.24,54,Timeless,SG 워너비,Sg Wanna Be+,137346
2021,10.18~10.24,55,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,10.18~10.24,56,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,10.18~10.24,57,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,10.18~10.24,58,사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),이해리 (다비치),사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),20617
2021,10.18~10.24,59,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,145772
2021,10.18~10.24,60,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,10.18~10.24,61,METEOR,창모 (CHANGMO),Boyhood,312716
2021,10.18~10.24,62,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,10.18~10.24,63,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,96820
2021,10.18~10.24,64,Alcohol-Free,TWICE (트와이스),Taste of Love,98003
2021,10.18~10.24,65,그대라는 사치,임영웅,사랑의 콜센타 PART62,45504
2021,10.18~10.24,66,Life Goes On,방탄소년단,BE,245671
2021,10.18~10.24,67,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,10.18~10.24,68,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,10.18~10.24,69,상상더하기,라붐 (LABOUM),Fresh Adventure,138006
2021,10.18~10.24,70,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,54152
2021,10.18~10.24,71,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,10.18~10.24,72,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8,77162
2021,10.18~10.24,73,고백,10CM,두 번째 '고백',70331
2021,10.18~10.24,74,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82394
2021,10.18~10.24,75,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,132054
2021,10.18~10.24,76,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,10.18~10.24,77,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,70621
2021,10.18~10.24,78,전화 한 번 못하니,신예영,전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영),30584
2021,10.18~10.24,79,너의 모습,정동하,너의 모습,24197
2021,10.18~10.24,80,빨간 립스틱 (Feat. 윤미래),이하이,4 ONLY,32815
2021,10.18~10.24,81,잊었니,임영웅,사랑의 콜센타 PART60,44708
2021,10.18~10.24,82,HERO,임영웅,HERO,78184
2021,10.18~10.24,83,끝사랑,임영웅,사랑의 콜센타 PART61,41542
2021,10.18~10.24,84,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special,42384
2021,10.18~10.24,85,찬란한 계절,폴킴,찬란한 계절,30873
2021,10.18~10.24,86,역겹겠지만 (Remember me),B.I,WATERFALL,69409
2021,10.18~10.24,87,신촌을 못가,허각,신촌을 못가,13674
2021,10.18~10.24,88,Bk Love,임영웅,뽕숭아학당 PART23,38800
2021,10.18~10.24,89,밤새 니가 내려,케이시 (Kassy),밤새 니가 내려,14532
2021,10.18~10.24,90,산책,백예린 (Yerin Baek),선물,129785
2021,10.18~10.24,91,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,10.18~10.24,92,해운대,순순희,해운대,22911
2021,10.18~10.24,93,그래도 사랑이었잖아,거미 (GUMMY),그래도 사랑이었잖아 (감정공유 : 거미),9454
2021,10.18~10.24,94,내 기억 속에 남아 있는 그대 모습은,산들,갯마을 차차차 OST Part 6,32205
2021,10.18~10.24,95,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222708
2021,10.18~10.24,96,Rock with you,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',140998
2021,10.18~10.24,97,우리의 이야기,멜로망스,유미의 세포들 OST Part 8,28834
2021,10.18~10.24,98,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,10.18~10.24,99,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,10.18~10.24,100,서툰 이별을 하려해 (Feat.전상근),윤토벤,서툰 이별을 하려해,103235
2021,10.25~10.31,1,strawberry moon,아이유,strawberry moon,238507
2021,10.25~10.31,2,Savage,aespa,Savage - The 1st Mini Album,168714
2021,10.25~10.31,3,신호등,이무진,신호등,318964
2021,10.25~10.31,4,Next Level,aespa,Next Level,274217
2021,10.25~10.31,5,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222895
2021,10.25~10.31,6,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,244759
2021,10.25~10.31,7,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,199794
2021,10.25~10.31,8,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,193849
2021,10.25~10.31,9,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,237221
2021,10.25~10.31,10,Permission to Dance,방탄소년단,Butter / Permission to Dance,232521
2021,10.25~10.31,11,너를 생각해,주시크 (Joosiq),너를 생각해,171891
2021,10.25~10.31,12,Weekend,태연 (TAEYEON),Weekend,207677
2021,10.25~10.31,13,Butter,방탄소년단,Butter,301102
2021,10.25~10.31,14,헤픈 우연,헤이즈 (Heize),HAPPEN,212372
2021,10.25~10.31,15,고백,멜로망스,세 번째 '고백',126147
2021,10.25~10.31,16,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,10.25~10.31,17,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,99218
2021,10.25~10.31,18,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,시간을 거슬러 (낮에 뜨는 달 X 케이윌),79614
2021,10.25~10.31,19,라일락,아이유,IU 5th Album 'LILAC',267731
2021,10.25~10.31,20,Rock with you,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',140998
2021,10.25~10.31,21,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,10.25~10.31,22,DUMB DUMB,전소미,DUMB DUMB,106214
2021,10.25~10.31,23,Queendom,Red Velvet (레드벨벳),Queendom - The 6th Mini Album,125277
2021,10.25~10.31,24,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),Red Moon : Beyond The Light,118970
2021,10.25~10.31,25,롤린 (Rollin'),브레이브걸스,Rollin',301513
2021,10.25~10.31,26,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185504
2021,10.25~10.31,27,가을 타나 봐,이무진,가을 타나 봐 (REVIBE Vol.4),63430
2021,10.25~10.31,28,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,135653
2021,10.25~10.31,29,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170938
2021,10.25~10.31,30,나비효과,볼빨간사춘기,Butterfly Effect,36754
2021,10.25~10.31,31,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,10.25~10.31,32,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,10.25~10.31,33,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),95493
2021,10.25~10.31,34,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,10.25~10.31,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495132
2021,10.25~10.31,36,ASAP,STAYC(스테이씨),STAYDOM,158508
2021,10.25~10.31,37,나의 첫사랑,다비치,나의 첫사랑,34696
2021,10.25~10.31,38,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,10.25~10.31,39,색안경 (STEREOTYPE),STAYC(스테이씨),STEREOTYPE,85818
2021,10.25~10.31,40,하루만 더,빅마마,하루만 더,63602
2021,10.25~10.31,41,Cold Blooded,제시 (Jessi),Cold Blooded,29661
2021,10.25~10.31,42,Blueming,아이유,Love poem,369739
2021,10.25~10.31,43,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,10.25~10.31,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,10.25~10.31,45,LOCO,ITZY (있지),CRAZY IN LOVE,56900
2021,10.25~10.31,46,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8,77162
2021,10.25~10.31,47,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,67762
2021,10.25~10.31,48,Favorite (Vampire),NCT 127,Favorite - The 3rd Album Repackage,93634
2021,10.25~10.31,49,멜로디,ASH ISLAND,멜로디,160414
2021,10.25~10.31,50,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,10.25~10.31,51,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,10.25~10.31,52,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,10.25~10.31,53,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,10.25~10.31,54,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,10.25~10.31,55,너는 내 세상이었어,볼빨간사춘기,Butterfly Effect,88920
2021,10.25~10.31,56,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,10.25~10.31,57,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,10.25~10.31,58,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,10.25~10.31,59,Timeless,SG 워너비,Sg Wanna Be+,137346
2021,10.25~10.31,60,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,10.25~10.31,61,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,10.25~10.31,62,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,10.25~10.31,63,METEOR,창모 (CHANGMO),Boyhood,312716
2021,10.25~10.31,64,그대라는 사치,임영웅,사랑의 콜센타 PART62,45504
2021,10.25~10.31,65,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,10.25~10.31,66,고백,신용재 (2F),마지막 '고백',14194
2021,10.25~10.31,67,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,10.25~10.31,68,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,145772
2021,10.25~10.31,69,Life Goes On,방탄소년단,BE,245671
2021,10.25~10.31,70,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,54152
2021,10.25~10.31,71,사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),이해리 (다비치),사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),20617
2021,10.25~10.31,72,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,96820
2021,10.25~10.31,73,Alcohol-Free,TWICE (트와이스),Taste of Love,98003
2021,10.25~10.31,74,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,10.25~10.31,75,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82394
2021,10.25~10.31,76,역겹겠지만 (Remember me),B.I,WATERFALL,69409
2021,10.25~10.31,77,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,10.25~10.31,78,잊었니,임영웅,사랑의 콜센타 PART60,44708
2021,10.25~10.31,79,HERO,임영웅,HERO,78184
2021,10.25~10.31,80,고백,10CM,두 번째 '고백',70331
2021,10.25~10.31,81,상상더하기,라붐 (LABOUM),Fresh Adventure,138006
2021,10.25~10.31,82,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,10.25~10.31,83,너의 모습,정동하,너의 모습,24197
2021,10.25~10.31,84,끝사랑,임영웅,사랑의 콜센타 PART61,41542
2021,10.25~10.31,85,그리워 그리워,이예준,그리워 그리워,22681
2021,10.25~10.31,86,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,132054
2021,10.25~10.31,87,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,10.25~10.31,88,Bk Love,임영웅,뽕숭아학당 PART23,38800
2021,10.25~10.31,89,소용돌이,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',81692
2021,10.25~10.31,90,그래도 사랑이었잖아,거미 (GUMMY),그래도 사랑이었잖아 (감정공유 : 거미),9454
2021,10.25~10.31,91,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,70621
2021,10.25~10.31,92,전화 한 번 못하니,신예영,전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영),30584
2021,10.25~10.31,93,Crush,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',63023
2021,10.25~10.31,94,Sticker,NCT 127,Sticker - The 3rd Album,91003
2021,10.25~10.31,95,매일 그대라서 행복하다,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',70284
2021,10.25~10.31,96,빨간 립스틱 (Feat. 윤미래),이하이,4 ONLY,32815
2021,10.25~10.31,97,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special,42384
2021,10.25~10.31,98,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222708
2021,10.25~10.31,99,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,10.25~10.31,100,사랑했던 우리가 어떻게 친구가 되니,송하예,사랑했던 우리가 어떻게 친구가 되니,18263
2021,11.01~11.07,1,strawberry moon,아이유,strawberry moon,238507
2021,11.01~11.07,2,Savage,aespa,Savage - The 1st Mini Album,168714
2021,11.01~11.07,3,신호등,이무진,신호등,318964
2021,11.01~11.07,4,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222895
2021,11.01~11.07,5,Next Level,aespa,Next Level,274217
2021,11.01~11.07,6,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,244759
2021,11.01~11.07,7,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,199794
2021,11.01~11.07,8,너를 생각해,주시크 (Joosiq),너를 생각해,171891
2021,11.01~11.07,9,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,237221
2021,11.01~11.07,10,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,193849
2021,11.01~11.07,11,Permission to Dance,방탄소년단,Butter / Permission to Dance,232521
